Country Name,Continent,Image URL,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Fiji,Oceania,https://flagcdn.com/w80/fj.png,FJI,404899.0,417418.0,430550.0,444287.0,458332.0,472582.0,486493.0,498880.0,510008.0,520805.0,531197.0,541131.0,550507.0,559233.0,567499.0,575919.0,585540.0,597809.0,612101.0,626876.0,641985.0,657473.0,673421.0,689846.0,706723.0,723767.0,739319.0,750548.0,758707.0,766331.0,773326.0,779666.0,785350.0,790379.0,794780.0,798751.0,803789.0,812145.0,822258.0,831835.0,840913.0,849606.0,858057.0,866298.0,874366.0,882384.0,890370.0,897843.0,903403.0,907247.0,910426.0,912991.0,914919.0,916358.0,917589.0,918583.0,919167.0,918762.0,917184.0,914904.0,914970.0,916717.0
Finland,Europe,https://flagcdn.com/w80/fi.png,FIN,4429631.0,4460997.0,4491737.0,4523897.0,4549092.0,4564150.0,4581447.0,4606643.0,4627350.0,4624083.0,4606308.0,4612135.0,4639549.0,4665910.0,4690365.0,4711174.0,4725341.0,4738579.0,4752243.0,4764439.0,4779361.0,4799850.0,4826882.0,4855793.0,4881827.0,4902263.0,4918255.0,4932259.0,4946629.0,4964527.0,4986574.0,5013889.0,5042147.0,5066592.0,5088454.0,5107920.0,5124716.0,5139926.0,5153548.0,5165515.0,5176198.0,5187973.0,5200549.0,5212955.0,5228144.0,5246083.0,5266247.0,5288716.0,5313381.0,5338855.0,5363347.0,5388236.0,5413978.0,5439058.0,5461686.0,5479718.0,5495469.0,5508399.0,5515732.0,5521755.0,5529617.0,5541068.0
France,Europe,https://flagcdn.com/w80/fr.png,FRA,46428136.0,46893841.0,47352625.0,47817824.0,48319085.0,48772824.0,49184652.0,49574907.0,49947252.0,50355300.0,50813071.0,51293056.0,51743877.0,52162212.0,52504744.0,52746322.0,52959120.0,53197133.0,53429668.0,53660897.0,53941061.0,54255004.0,54582405.0,54889407.0,55176626.0,55467154.0,55752833.0,56048365.0,56361846.0,56685081.0,56990239.0,57271563.0,57554865.0,57801260.0,57999868.0,58192206.0,58380637.0,58568662.0,58778817.0,59084208.0,59483716.0,59905130.0,60327247.0,60741121.0,61175243.0,61625030.0,62049831.0,62432438.0,62780187.0,63106461.0,63417366.0,63733777.0,64058465.0,64387736.0,64692495.0,64916336.0,65086852.0,65284775.0,65519539.0,65729460.0,65905273.0,66083547.0
French Polynesia,Oceania,https://flagcdn.com/w80/pf.png,PYF,83689.0,85452.0,87278.0,89748.0,92832.0,96034.0,99336.0,102769.0,106369.0,110118.0,114027.0,117959.0,121900.0,125911.0,129975.0,134054.0,138135.0,142320.0,146835.0,151583.0,156485.0,161519.0,166651.0,171758.0,176479.0,181004.0,185684.0,190462.0,195209.0,199650.0,203781.0,207753.0,211569.0,215232.0,218745.0,222128.0,225499.0,229133.0,232898.0,236606.0,240346.0,244107.0,247784.0,251651.0,255664.0,259518.0,263234.0,266449.0,268390.0,269496.0,270589.0,271732.0,273093.0,274737.0,276388.0,277878.0,279180.0,280096.0,279824.0,279039.0,279219.0,279807.0
Gabon,Africa,https://flagcdn.com/w80/ga.png,GAB,512324.0,518276.0,524657.0,531457.0,538666.0,546320.0,554471.0,563114.0,572266.0,583283.0,595856.0,608355.0,620965.0,634004.0,647698.0,662205.0,677633.0,693994.0,711251.0,729381.0,748395.0,768394.0,789289.0,811006.0,833501.0,856737.0,880707.0,905482.0,931023.0,957146.0,983740.0,1010820.0,1038389.0,1066405.0,1094724.0,1123212.0,1152018.0,1181445.0,1211743.0,1243025.0,1275578.0,1309592.0,1345141.0,1382356.0,1421617.0,1463503.0,1508337.0,1556242.0,1607182.0,1661566.0,1719883.0,1781986.0,1846893.0,1913061.0,1978402.0,2040990.0,2100310.0,2156902.0,2212320.0,2267710.0,2322536.0,2376728.0
"Gambia, The",Africa,https://flagcdn.com/w80/gm.png,GMB,398070.0,408937.0,420171.0,431765.0,443693.0,455960.0,468522.0,481599.0,495279.0,509443.0,524113.0,539395.0,555380.0,572005.0,589094.0,606829.0,625678.0,645780.0,667109.0,689782.0,713920.0,739134.0,765758.0,794526.0,825634.0,858880.0,894019.0,931101.0,970164.0,1011367.0,1054703.0,1099962.0,1145585.0,1188373.0,1227231.0,1264320.0,1301419.0,1338897.0,1376995.0,1415786.0,1455095.0,1495022.0,1535700.0,1577620.0,1621309.0,1667036.0,1715285.0,1765778.0,1817859.0,1871431.0,1926635.0,1983784.0,2043099.0,2103826.0,2164533.0,2224532.0,2283777.0,2342192.0,2399634.0,2456847.0,2515744.0,2576014.0
Georgia,Asia,https://flagcdn.com/w80/ge.png,GEO,4053801.0,4129030.0,4205705.0,4282796.0,4358324.0,4429325.0,4503022.0,4582954.0,4663584.0,4743027.0,4804061.0,4843143.0,4877272.0,4911013.0,4944638.0,4979408.0,5015923.0,5053556.0,5091795.0,5128681.0,5165545.0,5205033.0,5246476.0,5290184.0,5334255.0,5376896.0,5419131.0,5461017.0,5500242.0,5499645.0,5448866.0,5379509.0,5294187.0,5178784.0,5046269.0,4925743.0,4812774.0,4695360.0,4576449.0,4455583.0,4328363.0,4209640.0,4127853.0,4085489.0,4056076.0,4026135.0,3996585.0,3967592.0,3941193.0,3918936.0,3895933.0,3868723.0,3839208.0,3809128.0,3792921.0,3791571.0,3792061.0,3792861.0,3794881.0,3796721.0,3795680.0,3788450.0
Germany,Europe,https://flagcdn.com/w80/de.png,DEU,72811637.0,73376111.0,73997001.0,74698006.0,75313477.0,75966964.0,76611028.0,76970793.0,77321278.0,77944023.0,78205102.0,78345873.0,78719923.0,78966976.0,78996693.0,78701861.0,78364503.0,78185560.0,78115357.0,78147899.0,78315374.0,78448044.0,78393671.0,78224137.0,77998199.0,77863423.0,77923807.0,78062321.0,78385993.0,79007063.0,79707964.0,80303189.0,80934901.0,81486770.0,81773612.0,82019890.0,82263195.0,82389631.0,82011933.0,81678279.0,81797255.0,81933883.0,82068328.0,82111619.0,82092706.0,82046731.0,81701971.0,81298546.0,81110781.0,80935275.0,80830917.0,80857877.0,80916393.0,81041580.0,81376078.0,82077546.0,82760100.0,83104012.0,83368506.0,83559185.0,83628711.0,83697082.0
Ghana,Africa,https://flagcdn.com/w80/gh.png,GHA,6961216.0,7162672.0,7337377.0,7514721.0,7695743.0,7882609.0,8074529.0,8271925.0,8475734.0,8690384.0,8925814.0,9176264.0,9438189.0,9714615.0,10000528.0,10294313.0,10594918.0,10911870.0,11248452.0,11597252.0,11941452.0,12281722.0,12643821.0,13029841.0,13370592.0,13661238.0,13965222.0,14289112.0,14636577.0,15006814.0,15394649.0,15787495.0,16184862.0,16589520.0,16993191.0,17399023.0,17810184.0,18238961.0,18688042.0,19149874.0,19637087.0,20167073.0,20729392.0,21296708.0,21868298.0,22449443.0,23040704.0,23642284.0,24249946.0,24862668.0,25475001.0,26095090.0,26734272.0,27386192.0,28041591.0,28696071.0,29356735.0,30008363.0,30637591.0,31258942.0,31887801.0,32518662.0
Gibraltar,Europe,https://flagcdn.com/w80/gi.png,GIB,21861.0,21895.0,22218.0,22772.0,23336.0,23897.0,24468.0,25040.0,25599.0,26144.0,26654.0,27043.0,27310.0,27558.0,27774.0,27973.0,28158.0,28321.0,28468.0,28597.0,28696.0,28764.0,28792.0,28754.0,28668.0,28538.0,28352.0,28115.0,27861.0,27565.0,27222.0,26921.0,26900.0,27097.0,27265.0,27400.0,27513.0,27611.0,27676.0,27719.0,27734.0,27684.0,27848.0,28301.0,28739.0,29191.0,29620.0,30032.0,30431.0,30847.0,31271.0,31684.0,32054.0,32429.0,32836.0,33213.0,33682.0,34267.0,34883.0,35518.0,36197.0,36880.0
Greece,Europe,https://flagcdn.com/w80/gr.png,GRC,8384481.0,8447007.0,8473374.0,8488373.0,8503997.0,8521368.0,8579992.0,8655153.0,8717917.0,8747070.0,8747778.0,8787033.0,8849378.0,8893403.0,8929112.0,9016969.0,9160213.0,9282023.0,9389968.0,9526010.0,9653418.0,9754400.0,9837470.0,9911493.0,9978780.0,10037038.0,10088762.0,10134530.0,10177008.0,10218039.0,10258492.0,10306643.0,10359894.0,10412749.0,10466265.0,10519233.0,10570081.0,10622327.0,10675412.0,10727952.0,10782638.0,10843165.0,10890288.0,10918466.0,10947370.0,10981340.0,11016108.0,11045737.0,11076873.0,11108069.0,11124665.0,11108841.0,11048294.0,10967535.0,10893169.0,10820901.0,10775506.0,10753532.0,10730845.0,10718580.0,10699370.0,10579561.0
Greenland,Americas,https://flagcdn.com/w80/gl.png,GRL,32122.0,33434.0,34665.0,35923.0,37225.0,38583.0,39989.0,41421.0,42800.0,44158.0,45485.0,46518.0,47279.0,47999.0,48647.0,49188.0,49611.0,49775.0,49771.0,49802.0,50129.0,50733.0,51355.0,51988.0,52633.0,53235.0,53759.0,54280.0,54820.0,55332.0,55649.0,55740.0,55769.0,55780.0,55766.0,55857.0,56021.0,56115.0,56174.0,56147.0,56228.0,56431.0,56617.0,56782.0,56926.0,56969.0,56904.0,56806.0,56684.0,56548.0,56634.0,56853.0,56797.0,56532.0,56196.0,56048.0,56082.0,56093.0,56099.0,56108.0,56105.0,56065.0
Grenada,Americas,https://flagcdn.com/w80/gd.png,GRD,94072.0,95347.0,96393.0,97211.0,97771.0,98080.0,98137.0,98079.0,98097.0,98219.0,98430.0,98658.0,98793.0,98723.0,98502.0,98144.0,97653.0,97031.0,96321.0,95505.0,94553.0,94065.0,94400.0,94963.0,95517.0,96124.0,96808.0,97537.0,98323.0,99132.0,99974.0,100807.0,101618.0,102398.0,103151.0,103889.0,104598.0,105309.0,106023.0,106743.0,107466.0,107998.0,108413.0,108896.0,109338.0,109743.0,110148.0,110530.0,110911.0,111266.0,111601.0,112095.0,112791.0,113498.0,114148.0,114691.0,115148.0,115449.0,115703.0,115995.0,116353.0,116695.0
Guam,Oceania,https://flagcdn.com/w80/gu.png,GUM,69544.0,71322.0,73210.0,75105.0,77020.0,78946.0,80859.0,82731.0,84579.0,86421.0,88380.0,90477.0,92630.0,94795.0,96953.0,99073.0,101178.0,103314.0,105440.0,107657.0,110154.0,112917.0,115730.0,118518.0,121316.0,124132.0,126980.0,129867.0,132816.0,135813.0,138623.0,141092.0,143401.0,145672.0,147881.0,150065.0,152179.0,154225.0,156243.0,158298.0,160078.0,161340.0,162325.0,163146.0,163816.0,164372.0,164848.0,165278.0,165704.0,166188.0,166533.0,166554.0,166347.0,165978.0,165493.0,164914.0,164241.0,163503.0,162691.0,161821.0,162167.0,163741.0
Guatemala,Americas,https://flagcdn.com/w80/gt.png,GTM,4063660.0,4186205.0,4312050.0,4440270.0,4571105.0,4704972.0,4840960.0,4978866.0,5118118.0,5257088.0,5396971.0,5538359.0,5682835.0,5831638.0,5981202.0,6128733.0,6262409.0,6401515.0,6561541.0,6727798.0,6900217.0,7075650.0,7240248.0,7419642.0,7630684.0,7849691.0,8070818.0,8296489.0,8532102.0,8775548.0,9024776.0,9272590.0,9522264.0,9779762.0,10043715.0,10312999.0,10583526.0,10857754.0,11139145.0,11422977.0,11697592.0,11969424.0,12246922.0,12525844.0,12807410.0,13087638.0,13367454.0,13652042.0,13935173.0,14215615.0,14500117.0,14792122.0,15089639.0,15387341.0,15681725.0,15971745.0,16268760.0,16567362.0,16845688.0,17103802.0,17357331.0,17598654.0
Guinea,Africa,https://flagcdn.com/w80/gn.png,GIN,3556755.0,3619554.0,3684276.0,3750960.0,3819730.0,3890723.0,3964159.0,4040155.0,4118552.0,4198301.0,4277540.0,4355205.0,4431292.0,4506326.0,4580513.0,4653876.0,4727031.0,4801129.0,4877854.0,4959286.0,5047425.0,5143296.0,5247672.0,5359816.0,5480098.0,5610369.0,5750670.0,5900196.0,6056575.0,6215817.0,6434383.0,6697166.0,6914372.0,7128176.0,7345105.0,7553252.0,7770036.0,7931372.0,8081994.0,8265123.0,8428837.0,8539964.0,8674073.0,8870789.0,9062724.0,9245843.0,9441174.0,9662279.0,9898870.0,10143540.0,10396091.0,10656812.0,10921581.0,11191874.0,11472921.0,11767077.0,12073030.0,12385668.0,12704776.0,13034349.0,13371187.0,13710516.0
Guinea-Bissau,Africa,https://flagcdn.com/w80/gw.png,GNB,577635.0,582545.0,589480.0,594427.0,588549.0,575011.0,566915.0,569016.0,578180.0,581626.0,584408.0,586229.0,586632.0,592814.0,613345.0,650970.0,694194.0,741796.0,791693.0,819876.0,829315.0,842437.0,855898.0,869597.0,883526.0,897707.0,912128.0,926872.0,942066.0,957793.0,973681.0,994641.0,1024365.0,1058754.0,1092038.0,1119951.0,1143542.0,1165550.0,1187478.0,1210211.0,1234746.0,1261281.0,1289316.0,1318809.0,1349570.0,1381590.0,1415315.0,1450990.0,1488060.0,1526384.0,1566350.0,1608084.0,1651425.0,1695978.0,1741125.0,1786461.0,1831899.0,1877074.0,1922166.0,1967704.0,2013259.0,2058842.0
Guyana,Americas,https://flagcdn.com/w80/gy.png,GUY,569157.0,582581.0,595467.0,608542.0,621775.0,635136.0,648654.0,662316.0,676172.0,690229.0,702714.0,712671.0,721630.0,730149.0,738063.0,745406.0,752259.0,758659.0,764593.0,770066.0,774372.0,776461.0,776717.0,775896.0,774120.0,771483.0,768104.0,764125.0,759675.0,754872.0,749893.0,747869.0,749919.0,752970.0,755822.0,758395.0,760536.0,762248.0,763596.0,764489.0,764837.0,764484.0,763657.0,763107.0,762424.0,760924.0,758978.0,756874.0,754615.0,752095.0,749258.0,746158.0,746297.0,750021.0,754230.0,758785.0,763552.0,768483.0,791563.0,807667.0,807487.0,815484.0
Haiti,Americas,https://flagcdn.com/w80/ht.png,HTI,3858448.0,3929037.0,4001578.0,4073068.0,4146246.0,4223823.0,4302647.0,4383004.0,4465328.0,4549342.0,4635126.0,4723251.0,4813866.0,4906745.0,5001804.0,5099096.0,5198353.0,5299481.0,5402579.0,5507590.0,5614494.0,5723726.0,5835938.0,5951100.0,6069237.0,6190868.0,6316123.0,6445124.0,6578150.0,6714732.0,6854444.0,6995456.0,7136576.0,7278182.0,7419777.0,7562551.0,7707560.0,7854304.0,8002146.0,8151302.0,8303151.0,8455916.0,8607647.0,8759912.0,8910267.0,9061274.0,9216568.0,9373301.0,9530783.0,9689586.0,9803299.0,9914904.0,10069769.0,10222365.0,10373241.0,10523249.0,10671460.0,10817758.0,10962373.0,11105164.0,11243847.0,11374592.0
Honduras,Americas,https://flagcdn.com/w80/hn.png,HND,2062067.0,2121245.0,2182063.0,2244885.0,2309860.0,2377162.0,2446753.0,2518649.0,2593056.0,2670286.0,2750721.0,2834624.0,2922075.0,3011470.0,3099844.0,3193238.0,3294462.0,3398659.0,3505466.0,3614989.0,3727179.0,3841779.0,3958734.0,4078178.0,4199856.0,4323339.0,4448906.0,4576911.0,4707684.0,4841842.0,4980491.0,5123796.0,5271437.0,5423253.0,5579247.0,5739636.0,5903962.0,6071458.0,6234437.0,6400469.0,6577780.0,6757992.0,6938867.0,7119213.0,7299005.0,7478362.0,7656831.0,7834805.0,8012590.0,8189904.0,8365882.0,8540587.0,8715080.0,8889277.0,9063127.0,9237305.0,9412380.0,9588143.0,9765209.0,9943637.0,10119637.0,10289882.0
Hong Kong SAR,Asia,https://flagcdn.com/w80/hk.png,HKG,3094854.0,3076661.0,2889092.0,2662600.0,3136041.0,3855424.0,4015305.0,3474133.0,3065330.0,3395527.0,3739918.0,3989231.0,4117125.0,4223249.0,4330726.0,4438382.0,4545133.0,4650487.0,4754068.0,4857668.0,4962487.0,5060961.0,5150096.0,5235115.0,5315980.0,5393122.0,5451436.0,5486376.0,5514905.0,5540574.0,5560598.0,5628090.0,5759557.0,5902508.0,6042260.0,6177105.0,6302468.0,6416672.0,6521332.0,6616524.0,6704664.0,6774243.0,6821411.0,6858906.0,6888164.0,6908482.0,6931090.0,6971344.0,7020689.0,7064465.0,7101612.0,7142969.0,7201060.0,7264330.0,7319503.0,7366411.0,7408005.0,7444890.0,7471189.0,7485816.0,7490240.0,7484604.0
Hungary,Europe,https://flagcdn.com/w80/hu.png,HUN,9983383.0,10026516.0,10058067.0,10083840.0,10114375.0,10141117.0,10170410.0,10206813.0,10244548.0,10281594.0,10315140.0,10343972.0,10374303.0,10407440.0,10453918.0,10515653.0,10573771.0,10623146.0,10660187.0,10688256.0,10695370.0,10679329.0,10656106.0,10622986.0,10584329.0,10547258.0,10511100.0,10475104.0,10440534.0,10403420.0,10381280.0,10378175.0,10371477.0,10356868.0,10339937.0,10322790.0,10302236.0,10278600.0,10251715.0,10219797.0,10190596.0,10166692.0,10138462.0,10108970.0,10085789.0,10065704.0,10049947.0,10034084.0,10016655.0,10001382.0,9979129.0,9946675.0,9916620.0,9889344.0,9862843.0,9839210.0,9810530.0,9785606.0,9774395.0,9770346.0,9749460.0,9707848.0
Iceland,Europe,https://flagcdn.com/w80/is.png,ISL,175572.0,179014.0,182360.0,185658.0,189043.0,192345.0,195604.0,198796.0,201520.0,203382.0,204486.0,206171.0,209211.0,212387.0,215271.0,218032.0,220197.0,221841.0,223580.0,225765.0,228147.0,230752.0,233851.0,236969.0,239513.0,241414.0,243196.0,245865.0,249732.0,252861.0,254844.0,257814.0,261087.0,263758.0,266061.0,267517.0,268968.0,271193.0,274119.0,277450.0,281294.0,285060.0,287609.0,289615.0,292171.0,296851.0,303883.0,311661.0,317519.0,318619.0,318163.0,319140.0,320847.0,323891.0,327516.0,330962.0,335572.0,343536.0,352861.0,360709.0,366626.0,372649.0
India,Asia,https://flagcdn.com/w80/in.png,IND,435990344.0,446564730.0,457283092.0,468138576.0,479229599.0,490140141.0,500740250.0,511606375.0,522716894.0,533880544.0,545864268.0,558096383.0,570482142.0,583465595.0,597041392.0,611309532.0,625861887.0,640801105.0,655728226.0,671155745.0,687354031.0,703696255.0,720313474.0,737372685.0,754875451.0,772647801.0,790689978.0,808931261.0,827342997.0,846039530.0,864972219.0,883927607.0,902957072.0,922118380.0,941163775.0,960301048.0,979678464.0,999133765.0,1018665073.0,1038225821.0,1057922728.0,1077898572.0,1097600381.0,1116802997.0,1135991510.0,1154676319.0,1172878890.0,1190676028.0,1207930962.0,1225524760.0,1243481564.0,1261224952.0,1278674506.0,1295829506.0,1312277184.0,1328024492.0,1343944293.0,1359657392.0,1374659068.0,1389030303.0,1402617692.0,1414203889.0
Indonesia,Asia,https://flagcdn.com/w80/id.png,IDN,88296073.0,90791250.0,93375848.0,96051425.0,98833757.0,101365131.0,103792757.0,106526397.0,109450007.0,112517638.0,115657496.0,118833699.0,122039843.0,125288516.0,128555052.0,131843849.0,135173656.0,138533539.0,141953163.0,145434830.0,148950537.0,152485036.0,156052154.0,159651382.0,163251124.0,166776182.0,170175064.0,173511158.0,176855069.0,180201637.0,183501097.0,186778237.0,190043743.0,193305171.0,196591830.0,199888054.0,203204352.0,206536090.0,209826791.0,213004666.0,216077791.0,219097906.0,222088499.0,225048004.0,227926647.0,230871649.0,233951650.0,237062339.0,240157901.0,243220024.0,246305326.0,249470029.0,252698526.0,255852466.0,258877397.0,261799249.0,264627428.0,267346655.0,269951847.0,272489379.0,274814864.0,276758056.0
Iran,Asia,https://flagcdn.com/w80/ir.png,IRN,21470433.0,22125729.0,22807908.0,23519008.0,24262863.0,25036982.0,25829273.0,26628431.0,27437390.0,28273481.0,29145099.0,30029069.0,30921177.0,31839836.0,32796455.0,33802973.0,34837283.0,35933180.0,37126534.0,38424956.0,39842324.0,41989316.0,44272142.0,46029541.0,47793999.0,49582288.0,51446047.0,53323493.0,55072694.0,56704919.0,58380097.0,59986931.0,61184982.0,61403548.0,61520597.0,62205571.0,62881296.0,63639637.0,64519866.0,65445389.0,66418662.0,67452003.0,68011316.0,68769345.0,70256316.0,71828456.0,73392746.0,74602646.0,75514200.0,76457832.0,77420852.0,78383602.0,79370583.0,80414688.0,81502045.0,82619365.0,83812229.0,85026761.0,86118000.0,87051647.0,87723446.0,88455491.0
Iraq,Asia,https://flagcdn.com/w80/iq.png,IRQ,7022057.0,7194560.0,7413874.0,7667932.0,7929573.0,8202146.0,8485102.0,8778877.0,9085015.0,9403357.0,9735611.0,10077817.0,10430169.0,10795873.0,11167770.0,11543643.0,11927651.0,12331052.0,12753354.0,13170374.0,13591998.0,14006380.0,14406080.0,14840555.0,15310730.0,15683430.0,16074147.0,16521051.0,16908823.0,17364553.0,17581208.0,17767257.0,18300849.0,19201194.0,20139819.0,20825860.0,21501321.0,22176603.0,22884401.0,23636530.0,24424059.0,25197841.0,26006558.0,26802660.0,27577878.0,28407450.0,28616518.0,28391605.0,28971042.0,30058207.0,31045365.0,32161425.0,33654841.0,35281987.0,36550059.0,37560535.0,38469629.0,39337357.0,40265629.0,41192172.0,42116604.0,43071210.0
Ireland,Europe,https://flagcdn.com/w80/ie.png,IRL,2827691.0,2824696.0,2831498.0,2843036.0,2857168.0,2873156.0,2888886.0,2905421.0,2922791.0,2940760.0,2961404.0,2993120.0,3037155.0,3084438.0,3132176.0,3180118.0,3228395.0,3277756.0,3329185.0,3375807.0,3415239.0,3448826.0,3475531.0,3497613.0,3515954.0,3531274.0,3541875.0,3540381.0,3525093.0,3511071.0,3514015.0,3534260.0,3558417.0,3576120.0,3590161.0,3610696.0,3638507.0,3672287.0,3711075.0,3752937.0,3802590.0,3862978.0,3928440.0,3992938.0,4066064.0,4155282.0,4268774.0,4393518.0,4485992.0,4533750.0,4559083.0,4579604.0,4600137.0,4624687.0,4658237.0,4702497.0,4753505.0,4810258.0,4872557.0,4933491.0,4982604.0,5028430.0
Isle of Man,Europe,https://flagcdn.com/w80/imn.png,IMN,48886.0,48472.0,48713.0,49170.0,49650.0,50112.0,50773.0,51764.0,52915.0,54092.0,55323.0,56452.0,57393.0,58280.0,59165.0,59986.0,60773.0,61595.0,62424.0,63261.0,64103.0,64621.0,64710.0,64656.0,64552.0,64426.0,64723.0,65624.0,66703.0,67811.0,68942.0,69837.0,70376.0,70794.0,71187.0,71532.0,72067.0,72927.0,73882.0,74808.0,75680.0,76498.0,77292.0,78066.0,78808.0,79535.0,80310.0,81164.0,82046.0,82955.0,83883.0,84397.0,84353.0,84158.0,83913.0,83612.0,83484.0,83624.0,83815.0,83973.0,84079.0,84121.0
Israel,Asia,https://flagcdn.com/w80/il.png,ISR,1891941.0,1956894.0,2040967.0,2135049.0,2231855.0,2331450.0,2433836.0,2538658.0,2645472.0,2754158.0,2864771.0,2977303.0,3079405.0,3163042.0,3239985.0,3318089.0,3398267.0,3479618.0,3560403.0,3640878.0,3721666.0,3802233.0,3883641.0,3959631.0,4033735.0,4105362.0,4168965.0,4236875.0,4307326.0,4381512.0,4544995.0,4779892.0,4957239.0,5086041.0,5216699.0,5354736.0,5499554.0,5646476.0,5790142.0,5946079.0,6111195.0,6259977.0,6387714.0,6502821.0,6615084.0,6728208.0,6844028.0,6962456.0,7082621.0,7206096.0,7336737.0,7471021.0,7607784.0,7749369.0,7897173.0,8052915.0,8210005.0,8361796.0,8510068.0,8657466.0,8800379.0,8942925.0
Italy,Europe,https://flagcdn.com/w80/it.png,ITA,49514555.0,49815254.0,50170591.0,50570978.0,51019579.0,51480733.0,51919066.0,52338335.0,52712156.0,53060142.0,53390231.0,53707790.0,54067562.0,54450571.0,54821112.0,55166046.0,55459414.0,55714552.0,55938969.0,56132381.0,56412088.0,56646753.0,56719179.0,56766113.0,56810354.0,56855498.0,56875982.0,56891919.0,56928746.0,56976750.0,57031457.0,57075393.0,57124992.0,57170761.0,57420136.0,57403344.0,57162098.0,57189272.0,57215190.0,57240797.0,57272200.0,57305758.0,57420635.0,57739696.0,58176735.0,58519697.0,58754433.0,59108723.0,59561686.0,59904016.0,60164212.0,60367882.0,60531522.0,60653865.0,60664169.0,60575314.0,60478103.0,60390317.0,60277496.0,60130136.0,59912763.0,59729354.0
Jamaica,Americas,https://flagcdn.com/w80/jm.png,JAM,1650008.0,1673267.0,1696935.0,1721105.0,1745570.0,1769204.0,1791477.0,1812870.0,1833768.0,1855133.0,1878191.0,1903733.0,1931552.0,1961225.0,1990902.0,2018986.0,2045578.0,2070656.0,2094847.0,2119492.0,2145661.0,2173822.0,2203894.0,2234834.0,2264564.0,2290656.0,2312124.0,2329816.0,2345785.0,2361922.0,2379880.0,2400873.0,2424697.0,2449911.0,2475225.0,2500152.0,2524471.0,2547852.0,2569741.0,2589797.0,2607828.0,2624409.0,2640581.0,2656627.0,2672226.0,2687069.0,2700972.0,2713809.0,2725632.0,2737001.0,2748573.0,2760492.0,2772431.0,2783689.0,2793756.0,2802535.0,2809919.0,2815767.0,2820103.0,2823275.0,2830746.0,2837682.0
Japan,Asia,https://flagcdn.com/w80/jp.png,JPN,96399754.0,97217594.0,98076406.0,98958230.0,99890178.0,100916017.0,101887833.0,102965529.0,104237475.0,105475170.0,106712370.0,107952031.0,109238963.0,110614742.0,112009690.0,113321198.0,114502794.0,115574280.0,116576941.0,117521561.0,118358761.0,118994055.0,119485773.0,119948942.0,120384396.0,120832158.0,121366733.0,121943589.0,122476957.0,122947411.0,123399767.0,123889870.0,124383707.0,124839954.0,125286862.0,125672659.0,125975305.0,126265926.0,126549181.0,126801566.0,127027796.0,127260144.0,127484599.0,127671255.0,127815770.0,127913331.0,127997248.0,128087684.0,128155991.0,128192471.0,128185273.0,128096431.0,127928283.0,127723641.0,127486600.0,127275868.0,127159949.0,127064685.0,126913433.0,126699422.0,126304536.0,125679341.0
Jordan,Asia,https://flagcdn.com/w80/jo.png,JOR,853471.0,897599.0,940564.0,984720.0,1035645.0,1099446.0,1178369.0,1271186.0,1372469.0,1473101.0,1565171.0,1645148.0,1714562.0,1778095.0,1839191.0,1899060.0,1958181.0,2019008.0,2083604.0,2153893.0,2234193.0,2325528.0,2426934.0,2537308.0,2654686.0,2778819.0,2909896.0,3047635.0,3193045.0,3349640.0,3621916.0,3915153.0,4127700.0,4348018.0,4561406.0,4752097.0,4912518.0,5046288.0,5164288.0,5276452.0,5386944.0,5498901.0,5616078.0,5741838.0,5882067.0,6029597.0,6427376.0,6827234.0,6989874.0,7141763.0,7297045.0,7480430.0,7587134.0,7991812.0,8791715.0,9544730.0,10006368.0,10234227.0,10462310.0,10671892.0,10865231.0,11066358.0
Kazakhstan,Asia,https://flagcdn.com/w80/kz.png,KAZ,9429982.0,9742080.0,10058939.0,10377470.0,10690312.0,10993193.0,11288990.0,11584428.0,11879183.0,12156220.0,12419057.0,12684818.0,12951804.0,13208123.0,13454576.0,13700849.0,13998737.0,14353263.0,14711507.0,14978703.0,15152952.0,15323086.0,15492598.0,15665552.0,15844621.0,16031088.0,16262698.0,16527719.0,16781168.0,16997012.0,17154060.0,17278604.0,17332623.0,17274487.0,17043775.0,16730541.0,16416036.0,16043250.0,15647789.0,15455878.0,15501107.0,15575551.0,15656677.0,15747379.0,15850164.0,15968118.0,16103717.0,16257212.0,16426527.0,16619850.0,16836809.0,17065997.0,17306114.0,17556502.0,17816285.0,18084173.0,18363601.0,18651930.0,18932725.0,19209556.0,19482117.0,19743607.0
